observation_id,rep_id,rep_name,manager_id,manager_name,team_id,team_name,territory_id,territory_name,period,payout_date,split,anomaly_score,anomaly_percentile,raw_score,threshold_flag,manager_review_flag,review_priority,risk_band,primary_reason,gross_sales,net_sales,sales_growth,rolling_sales_mean,target_sales,attainment_pct,final_incentive_paid,expected_incentive,incentive_calculation_residual,average_discount_pct,return_rate,post_incentive_return_rate,end_of_period_sales_share,completed_visit_count,average_visit_duration,crm_interaction_count,claimed_expense_amount,distance_claim_ratio,available_field_hours,required_total_hours,capacity_utilization_pct,required_fte,available_fte,fte_gap,priority_customer_coverage_gap,capacity_risk_band,currency_code,data_lineage
RPER_f437f72807fa681b,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-08-01,2018-09-15,validation,0.660118507287445,66.0118507287445,1.6611512614875024,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19182130.0,17103762.235629622,-0.014409094066961723,18799409.469800368,22455618.42,84.95474605341865,27500.0,27500.0,0.0,0.08833991526697088,0.08260329172692266,0.0038910145110688317,0.04802066998791282,79,49.63095238095238,205,1075.8075491273685,1.0145946615100758,101.62162906670196,105.6472463675602,103.96137843668687,0.6288526569497631,0.6048906492065592,0.023962007743203895,5.5,high,UNK,synthetic_derived
RPER_853b702056785bca,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-08-01,2018-09-15,validation,0.6590722450377989,65.90722450377989,1.6566049624671095,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,22274507.0,20077111.897818588,-0.3848684586810009,25027642.354545306,24443884.08,86.49643681558568,27500.0,27500.0,0.0,0.09003403241221895,0.008068628411521419,0.002790455602550274,0.0545734659132818,75,47.55952380952381,215,1084.3158710162413,1.0168156648242548,125.59737096088695,122.50730204229282,97.53970254715249,0.7292101312041239,0.747603398576708,-0.018393267372584066,6.25,medium,UNK,synthetic_derived
RPER_325ccd81d052284c,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-10-01,2018-11-15,validation,0.658455526847895,65.8455526847895,1.6539251512595783,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,26324651.0,23606706.850083202,0.034498789252156714,19228925.822205003,19632718.49,123.9640988697329,27500.0,27500.0,0.0,0.0915769682035131,0.01198863788673736,0.0006118528661527746,0.20275778146120516,75,48.17857142857143,252,932.7242947678221,1.0263486254692147,132.68658858647564,112.24751555658194,84.59597669392716,0.668139973551083,0.7898011225385455,-0.1216611489874625,0.0,low,UNK,synthetic_derived
RPER_23a1a065c13b13af,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-09-01,2018-10-15,validation,0.6580475854561199,65.80475854561199,1.6521525330174194,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,21867650.0,19598653.165503737,0.8674510957995686,19202017.884048995,25621403.09,79.65071827620199,27500.0,27500.0,0.0,0.08768475271774473,0.006107786397514802,0.004478316728647517,0.03824860646899108,75,46.76190476190476,194,965.4653417753964,1.0118372097918296,104.85224940123021,99.84919158252977,95.22846877652036,0.5943404260864867,0.6241205321501798,-0.02978010606369308,2.625,medium,UNK,synthetic_derived
RPER_74fe2bdbe062d4e6,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-06-01,2018-07-15,train,0.6574468085106383,65.74468085106383,1.6495419909285303,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,33576603.0,29968396.112109993,1.1401233563790862,17283947.64224832,21922990.79,132.90106773888954,27500.0,27500.0,0.0,0.08779909703339557,0.010241635010568052,0.001854003510463203,0.10604770356030829,76,48.23809523809524,230,996.8960527789154,1.0179882152427389,97.64451138396463,94.85871799826279,97.14700463321758,0.5646352261801356,0.5812173296664561,-0.0165821034863205,2.75,medium,UNK,synthetic_derived
RPER_630acd44d333b8b0,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-10-01,2018-11-15,validation,0.6559866500695155,65.59866500695155,1.6440415342823949,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,25489346.0,22890232.003814697,1.3755636100314979,12931378.930882255,13757842.69,178.02822940212872,27500.0,27500.0,0.0,0.09023980394528389,0.021236066397608735,0.008771289664358448,0.08551431414108228,76,47.45238095238095,259,1063.918285077246,1.0221065160978204,136.78879422777675,86.42932983367774,63.18451034063369,0.5144602966290341,0.8142190132605759,-0.29975871663154174,0.0,low,UNK,synthetic_derived
RPER_c19d72d0d7be063f,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-11-01,2018-12-15,validation,0.6539475310560906,65.39475310560906,1.6363601173801108,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,30141968.0,26886412.41107295,-0.017204784409115097,19150202.184349056,22014230.36,129.22166033925674,27500.0,27500.0,0.0,0.08984876932367085,0.010378081844922156,0.002440888204785502,0.11728958872508702,82,48.29761904761905,226,1070.1010542449044,1.0169939799057446,106.25943806160605,107.21179983739205,100.89626088106532,0.6381654752225717,0.6324966551286074,0.0056688200939643,2.625,high,UNK,synthetic_derived
RPER_3a069d3763557edd,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-02-01,2018-03-15,train,0.6531914893617021,65.31914893617021,1.6335120877104972,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,15660405.0,14129139.239312602,-0.10114925474448716,13528284.233771497,16133686.01,86.71557335925868,27500.0,27500.0,0.0,0.08898712788279005,0.08419195084714343,0.034095011686324984,0.07313171109793236,72,47.666666666666664,222,1054.0947417642485,1.010721344136251,136.7827610183577,95.9892234839904,70.17640437241039,0.5713644254999428,0.8141831012997481,-0.24281867579980532,2.625,low,UNK,synthetic_derived
RPER_eb2ec057bf45b3a3,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-11-01,2018-12-15,validation,0.6511723028325003,65.11723028325002,1.6324332835418596,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,24095218.0,21491098.95934091,-0.08555449399709439,19790380.94448923,22271076.21,105.15842860410905,27500.0,27500.0,0.0,0.09232918467720722,0.0767341879957418,0.03171800759678769,0.04893655697070894,80,46.42857142857143,241,1054.9343147597376,1.023856554000972,116.19884981964981,90.55616210784932,77.93206408531577,0.539024774451484,0.6916598203550584,-0.15263504590357435,0.875,low,UNK,synthetic_derived
RPER_2e4c38460a1c38cf,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-06-01,2018-07-15,train,0.648936170212766,64.8936170212766,1.6312385701476744,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,31744859.0,28038490.96912073,1.0839054520731741,17964832.430042267,15251236.15,182.05159223024557,27500.0,27500.0,0.0,0.09096918562240067,0.0032113243129839922,0.01614539805798158,0.06060175147918738,79,49.20238095238095,221,1052.5591600837367,1.014794699713459,131.07086037860446,112.82200997263105,86.07711099686023,0.671559583170423,0.7801836927297885,-0.10862410955936552,1.75,medium,UNK,synthetic_derived
RPER_bb5095e15412c25d,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-07-01,2018-08-15,validation,0.6452768457550936,64.52768457550935,1.6248360604145669,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,23703035.0,21171177.37965934,-0.18384075516758488,16995851.938403632,14335229.96,155.0718883517148,27500.0,27500.0,0.0,0.09081401856811827,0.006906726920630624,0.004243521833826988,0.023861093943647944,74,45.42857142857143,220,1066.5662010510027,1.0162923648492261,97.84798569941523,109.0764391461223,111.47540582102567,0.6492645187269185,0.582428486306043,0.06683603242087544,0.0,high,UNK,synthetic_derived
RPER_477a5a4ac07d7c11,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-03-01,2018-04-15,train,0.6446808510638298,64.46808510638297,1.6237932827500456,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19372632.0,17113317.62926725,-0.028373444222208128,15912616.832300024,21081745.09,90.44392470710024,27500.0,27500.0,0.0,0.0913742476511271,0.057999906163249036,0.001658156910451853,0.050910454373478076,74,48.17857142857143,218,934.3183519279615,1.0146448596251814,103.1699948330812,89.24491589942379,86.50278217403539,0.5312197374965701,0.6141071121016738,-0.08288737460510365,0.875,medium,UNK,synthetic_derived
RPER_254c223f7af5d235,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-05-01,2018-06-15,train,0.6404255319148936,64.04255319148936,1.614221942164158,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,21806735.0,19406488.01840997,-0.2060074327297656,23709400.70503257,27582005.76,69.36247786272276,27500.0,27500.0,0.0,0.09145953030718106,0.006690537707779742,0.016864223294518674,0.03474964231763264,81,46.892857142857146,210,1093.2948122647085,1.0229876766828714,120.84442133363007,114.13363236270816,94.44675319153161,0.6793668593018343,0.719312031747798,-0.03994517244596374,0.875,medium,UNK,synthetic_derived
RPER_5af15b13a855159f,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-10-01,2018-11-15,validation,0.638372972024847,63.8372972024847,1.6124524131828644,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,25989854.0,23501782.028849103,0.25238648489938925,17741058.597611353,18285086.76,133.9977082227936,27500.0,27500.0,0.0,0.09051566874239243,0.021581371836457273,0.0012012332143162673,0.08525406893844403,79,48.107142857142854,225,1051.4295211089773,0.997477491143422,100.91624838816962,82.72804086433216,81.97692857756923,0.4924288146686438,0.6006919546914858,-0.10826314002284204,0.0,low,UNK,synthetic_derived
RPER_6a5c0f29a02a7741,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-11-01,2017-12-15,train,0.6361702127659574,63.61702127659574,1.6105533960743652,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,32338210.0,28939506.593079016,0.9530390713285218,17489520.246953603,19999645.36,82.89132462531697,25000.0,25000.0,0.0,0.09873808440201215,0.021073511063167967,0.002389355796432984,0.458691919296218,74,48.964285714285715,178,1063.762847887966,1.0118138569997654,107.46750176178364,74.6814942482054,69.4921655606614,0.44453270385836546,0.6396875104868074,-0.19515480662844192,1.75,low,UNK,synthetic_derived
RPER_ea18e4d5a7139ac6,REP_0dfc420450a6,Abigail Thompson,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-07-01,2017-08-15,train,0.6319148936170212,63.191489361702125,1.6084597188445915,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,36596483.30669,32315329.306028847,0.39567317645706124,18242411.42493668,21902611.22,167.45425902463145,25000.0,25000.0,0.0,0.09723204806253243,0.006769590350039834,0.00479087939481806,0.28288564511639297,73,47.70238095238095,192,981.5054841365503,1.029405063535786,105.68764949107852,94.78388114628856,89.68302502960823,0.5641897687279082,0.6290931517326103,-0.06490338300470211,4.5,medium,UNK,synthetic_derived
RPER_8e1d8ef9c7acf6bb,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-06-01,2018-07-15,train,0.6276595744680851,62.76595744680851,1.6057019611926906,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,17633391.0,15817961.229159813,-0.21952528127924034,20773072.539710786,22723557.88,68.35825101928654,27500.0,27500.0,0.0,0.09058689270899319,0.02940617934091794,0.0020784525270985477,0.052853270740821565,78,47.595238095238095,214,1043.1907895994566,1.017475696575197,138.2766467904113,102.54737410765422,74.16102175451748,0.6104010363550847,0.8230752785143529,-0.21267424215926822,1.75,low,UNK,synthetic_derived
RPER_a9625af479eb87b6,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-01-01,2018-02-15,train,0.6234042553191489,62.34042553191489,1.605066064870107,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,11543496.0,10340654.327684853,-0.47732594073602236,16047816.251796484,15759093.67,67.37674099400324,27500.0,27500.0,0.0,0.08762592148366458,0.013686434950048064,0.0042472282422709685,0.1784277423728029,80,45.75,212,1085.6680946606887,1.0286242496731424,107.56622179718232,86.38943712158785,80.31279306665283,0.5142228400094515,0.6402751297451329,-0.1260522897356814,0.0,low,UNK,synthetic_derived
RPER_0875dceb17baa4cc,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-08-01,2018-09-15,validation,0.62023975273914,62.023975273914,1.5975842419636566,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19028368.0,16957870.14642031,-0.0531325345445226,18841950.343035914,21822410.58,83.99211022041656,27500.0,27500.0,0.0,0.08795276195547841,0.023957942354980576,0.00018329104909347565,0.09688202589150709,78,46.73809523809524,212,943.7538536932211,1.0301600212395818,132.85074596517393,112.38490131231322,84.59485906219471,0.6689577459066263,0.790778249792702,-0.12182050388607568,5.375,low,UNK,synthetic_derived
RPER_d01981e1cff44ab0,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-06-01,2018-07-15,train,0.6191489361702127,61.91489361702127,1.5950052279841158,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,22075962.0,19556008.99871605,0.003468964148163745,21594835.037384614,24161247.44,82.62399702863434,27500.0,27500.0,0.0,0.08943596447846529,0.009075834690156706,0.00385251341982941,0.10808047864153365,77,47.023809523809526,232,986.5081647557986,1.0326198703417806,109.56861487482522,97.70195253032591,89.1696519500076,0.5815592412519399,0.6521941361596739,-0.070634894907734,3.5,medium,UNK,synthetic_derived
RPER_7ddcdb78c30ecf31,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-11-01,2018-12-15,validation,0.6158124059142719,61.58124059142719,1.591555501473874,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,25206359.0,22713704.02628465,-0.09911713905399848,19470810.516398188,23479571.34,91.47994724899343,27500.0,27500.0,0.0,0.08866056532494812,0.010985439538034405,0.002525924567835397,0.07666613088993514,80,48.226190476190474,229,1091.8190843353968,1.0238058598673498,111.58934660673421,106.123580923663,95.1018929232252,0.6316879816884702,0.6642223012305608,-0.03253431954209063,0.875,medium,UNK,synthetic_derived
RPER_fb49707a7690067c,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-01-01,2018-02-15,train,0.6148936170212767,61.48936170212767,1.590605541438044,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,22130141.0,19647533.189961325,-0.23471876099567826,16553753.824145054,13010965.5,166.52526649547875,27500.0,27500.0,0.0,0.09087763829915224,0.05081268856894105,0.002140255798717854,0.11073616336354956,80,45.17857142857143,217,1130.450624352759,1.0237725901915093,117.48351501865058,93.32053378797931,79.4328751341536,0.5554793677855911,0.6993066370157772,-0.14382726923018607,2.625,low,UNK,synthetic_derived
RPER_f35431d20830ccce,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-07-01,2018-08-15,validation,0.6136784929397213,61.367849293972135,1.5886866137090943,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,28561574.0,25562658.513338957,0.6160526722125961,15420562.384336898,17854717.26,138.00579961624308,27500.0,27500.0,0.0,0.09096716140853914,0.008323809611358198,0.001442055651314081,0.1299424889508313,79,46.035714285714285,227,1140.485913028678,1.0185115146064203,128.99102105232663,100.83168903996953,78.16954096290628,0.6001886252379138,0.7678036967400395,-0.16761507150212562,0.875,low,UNK,synthetic_derived
RPER_a8f3a56a2873f099,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-04-01,2018-05-15,train,0.6106382978723405,61.06382978723405,1.583885528202875,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,20445372.0,18451927.96982031,-0.04871271634317024,21096729.479945805,20289240.48,93.50315814952013,27500.0,27500.0,0.0,0.08963545702431773,0.011246061755439487,0.00268223896887503,0.09377628857476136,78,48.916666666666664,228,1074.4180384346764,1.047604521076989,108.49927192753594,101.43261645926557,93.48690978038081,0.603765574162295,0.6458289995686664,-0.04206342540637131,3.5,medium,UNK,synthetic_derived
RPER_bba18f26a9e82cd0,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-09-01,2018-10-15,validation,0.6081136006177932,60.81136006177932,1.571112854386025,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,20825344.0,18765598.568988968,0.0971620343211682,18004528.740853712,19305832.92,100.03482384283764,27500.0,27500.0,0.0,0.08902060515611243,0.005667798949718259,0.031184317620560648,0.22087263469451485,81,49.226190476190474,230,1175.9632713099386,1.0186939737123208,118.96047233266906,91.98537581563582,77.32431959281544,0.5475319989025942,0.7080980495992206,-0.16056605069662644,3.625,low,UNK,synthetic_derived
RPER_f9b7b5809cf86de6,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-07-01,2018-08-15,validation,0.6079583328743904,60.79583328743904,1.5703273407022793,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19155384.0,17353814.98821547,-0.11260958259147688,17451628.713279758,23856670.57,71.43124075271898,27500.0,27500.0,0.0,0.08955759078343796,0.0332354188961746,0.0010834965175598632,0.06428000153817881,76,48.32142857142857,226,1078.0616648683717,1.0191856377450461,108.58964711823471,87.74781203306043,80.80679361405306,0.522308404958693,0.6463669471323494,-0.12405854217365642,0.0,low,UNK,synthetic_derived
RPER_d7a7c6afc3c376d8,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-02-01,2018-03-15,train,0.6063829787234043,60.63829787234043,1.5623574802842335,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19591964.2,17613060.82826025,0.7032830099643801,15284065.562367529,18092622.04,97.5899078351155,27500.0,27500.0,0.0,0.09035997183903952,0.004381330566931179,0.02423363866474454,0.1578544777828376,80,45.82142857142857,214,1177.423901193126,1.0099665294995124,114.25870922230264,98.30621656709528,86.03826984937308,0.5851560509946148,0.6801113644184681,-0.09495531342385333,1.875,medium,UNK,synthetic_derived
RPER_e856e5a68684dae0,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-02-01,2018-03-15,train,0.6021276595744681,60.21276595744681,1.5611056183910115,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,29091586.0,25548828.34345808,1.064222719798911,11712312.31210337,13455331.02,169.15876792374257,27500.0,27500.0,0.0,0.08882883354802684,0.025717353948639388,0.010002662482605677,0.06304047523391598,78,47.833333333333336,237,1064.6589855008756,1.0271798882723866,118.51117985433916,111.65254975742931,94.21267250453525,0.6645985104608888,0.7054236896091617,-0.04082517914827288,2.625,medium,UNK,synthetic_derived
RPER_eb8c0452386b4fce,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-01-01,2018-02-15,train,0.597872340425532,59.787234042553195,1.5590285290063477,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,23585075.0,21129512.931368947,0.9651118393546149,14398497.343786726,15987062.47,143.14591233504404,27500.0,27500.0,0.0,0.08849274456245647,0.008027108214637391,0.011551596716667242,0.08512170206505286,77,46.45238095238095,234,1097.4645146491223,1.0157585422166597,126.97718189801054,94.62757395899439,74.52329036172837,0.563259368803538,0.7558165589167294,-0.1925571901131914,0.875,low,UNK,synthetic_derived
RPER_ba122de3a6f86d86,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-11-01,2018-12-15,validation,0.5955998570316187,59.559985703161864,1.5471772348475648,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,21574673.0,19374527.76076542,-0.1535897164547472,14894580.444828661,14967941.03,150.2563086502302,27500.0,27500.0,0.0,0.09021348376431813,0.062118271756269605,0.002067547645512159,0.08041117115821363,77,46.357142857142854,224,1004.853962265669,1.0213869732626157,130.8867468758119,91.14028873134076,69.63293909185212,0.5425017186389332,0.7790877790226899,-0.23658606038375674,1.875,low,UNK,synthetic_derived
RPER_bfdd5bada4a3bc88,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-01-01,2018-02-15,train,0.5936170212765958,59.361702127659576,1.5368364905040546,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,13942063.0,12564286.977800848,-0.48859407647693903,18273692.31123783,20060589.15,65.85880902159128,27500.0,27500.0,0.0,0.08929110360745514,0.012741833699848288,0.021277707169792288,0.1076974837188759,80,48.607142857142854,230,1109.0502472847602,1.021355922766261,99.73642998161372,103.21647953034334,103.4892461554631,0.6143838067282341,0.5936692260810341,0.020714580647199998,2.625,high,UNK,synthetic_derived
RPER_03b33c1048ecc70c,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-09-01,2018-10-15,validation,0.5934944607590316,59.34944607590316,1.5360898755517736,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,25392151.0,22819463.005025443,0.34565619432122335,18677994.11118033,19063288.28,130.54556546606364,27500.0,27500.0,0.0,0.08991337980643699,0.00668303657086288,0.004893158880446035,0.134660020267627,76,47.023809523809526,196,1080.8575324083527,1.0265196599291244,122.40307253587095,96.71818291960034,79.01613980421651,0.5757034697595258,0.7285897174754223,-0.15288624771589654,1.75,low,UNK,synthetic_derived
RPER_163599b12e05a00c,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-12-01,2019-01-15,validation,0.5920863757679514,59.20863757679514,1.5275120943109886,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19365388.0,17261264.837109443,-0.10907429330667144,17300155.18094811,21697627.34,68.84016788872552,27500.0,27500.0,0.0,0.08913015663365552,0.02399198339975111,0.004542959259850361,0.13561584682051223,77,45.13095238095238,193,988.1639568941096,1.0224866080346509,128.30337106477498,98.27537424102815,76.59609675525442,0.5849724657204056,0.763710542052232,-0.17873807633182637,4.375,low,UNK,synthetic_derived
RPER_e344cfcc67b97ad9,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-07-01,2018-08-15,validation,0.5911931900104613,59.11931900104614,1.522070979546135,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,18825635.0,17000627.461975478,0.12486933812621039,17986602.59245329,17423274.04,100.56050411228303,27500.0,27500.0,0.0,0.08983440748961129,0.028541703975555128,0.03164007227671049,0.16666808687367243,77,46.154761904761905,225,1049.075734815322,1.0047456045255934,128.14297975171706,90.09621947857497,70.30913410406137,0.5362870207058034,0.7627558318554587,-0.22646881114965534,2.75,low,UNK,synthetic_derived
RPER_25e263995e1bbb81,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-11-01,2018-12-15,validation,0.5897901957992787,58.97901957992787,1.5135242103512014,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,26969094.0,23935034.42030825,0.03599186900872069,21277563.86696826,27528956.61,80.188891695524,27500.0,27500.0,0.0,0.0894964253515094,0.02054873753439663,0.0050581177089898295,0.11629111738877237,76,46.98809523809524,226,979.4872070622533,1.016751934111429,117.52343997647904,95.18562491264109,80.99288527607037,0.5665811006704826,0.69954428557428,-0.13296318490379733,3.625,low,UNK,synthetic_derived
RPER_d3a4bde8413da68d,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-01-01,2018-02-15,train,0.5893617021276596,58.93617021276596,1.5109139098356126,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,16709430.0,15035106.203855855,-0.13443818451903716,14169096.032682067,13808844.26,105.33413263283529,27500.0,27500.0,0.0,0.0886431743386539,0.04767475953279006,0.0031800942487921224,0.09853972723363066,77,46.79761904761905,223,900.6374171952243,1.012305236275636,106.83035307513015,103.09712893830793,96.50546494571934,0.6136733865375472,0.6358949587805366,-0.022221572242989374,9.0,medium,UNK,synthetic_derived
