observation_id,metric_name,actual_value,peer_median_value,peer_z_score,peer_percentile,peer_group_basis,rep_id,period,rep_name,manager_name,team_name,territory_name
RPER_d985631757f58e88,average_discount_pct,0.09742594277985933,0.10146836697477907,-0.004042424194919736,0.3333333333333333,commercial_peer_group,REP_200ef690040c,2017-09-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_8375f8a8bc57399c,average_discount_pct,0.09704609616660949,0.09704609616660949,0.0,0.6666666666666666,commercial_peer_group,REP_200ef690040c,2017-10-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_e2efdf8139bd2e13,average_discount_pct,0.09912708108016247,0.09912708108016247,0.0,0.6666666666666666,commercial_peer_group,REP_200ef690040c,2017-11-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_4f33b8654c5e7ed3,average_discount_pct,0.09564814303885186,0.09804806989705203,-0.0023999268582001743,0.25,commercial_peer_group,REP_200ef690040c,2017-12-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_beaa0f09c6dd78f7,average_discount_pct,0.0877749288291604,0.08922489417439722,-0.0014499653452368227,0.3333333333333333,commercial_peer_group,REP_200ef690040c,2018-01-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_4b69123038971c1d,average_discount_pct,0.08902241003434155,0.08888999588704868,0.0001324141472928697,0.75,commercial_peer_group,REP_200ef690040c,2018-02-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_9759df91c36464ff,average_discount_pct,0.09106857881850844,0.08990087917199549,0.0011676996465129486,1.0,commercial_peer_group,REP_200ef690040c,2018-03-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_2981928e97076424,average_discount_pct,0.09059705193193221,0.09058852870217088,8.523229761331352e-06,0.75,commercial_peer_group,REP_200ef690040c,2018-04-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_1270e8982716581c,average_discount_pct,0.0904803756635071,0.09074805344032763,-0.0002676777768205324,0.5,commercial_peer_group,REP_200ef690040c,2018-05-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_2e4c38460a1c38cf,average_discount_pct,0.09096918562240067,0.09050006267782232,0.00046912294457834847,0.75,commercial_peer_group,REP_200ef690040c,2018-06-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_cf3055f082e65fce,average_discount_pct,0.08767524212449632,0.09123676880666393,-0.0035615266821676095,0.25,commercial_peer_group,REP_200ef690040c,2018-07-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_1eda3cf7d86ad1f3,average_discount_pct,0.08753368642879722,0.08873419017813586,-0.0012005037493386383,0.25,commercial_peer_group,REP_200ef690040c,2018-08-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_24c166938dab3031,average_discount_pct,0.0899859967440507,0.08994968827524384,3.6308468806853234e-05,0.75,commercial_peer_group,REP_200ef690040c,2018-09-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_4b8488c5abdc17e2,average_discount_pct,0.09222722265104555,0.09122919194950638,0.000998030701539171,1.0,commercial_peer_group,REP_200ef690040c,2018-10-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_be523547dbbeb8ff,average_discount_pct,0.08877532272716548,0.0895756064804494,-0.0008002837532839202,0.25,commercial_peer_group,REP_200ef690040c,2018-11-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_746fbd7406c0117d,average_discount_pct,0.08801237154009407,0.08801237154009407,0.0,0.6666666666666666,commercial_peer_group,REP_200ef690040c,2018-12-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_845bbdba12750844,average_discount_pct,0.09410550583848251,0.09647907327202579,-0.0023735674335432777,0.25,commercial_peer_group,REP_200ef690040c,2019-01-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_a10cfd06ab502acc,average_discount_pct,0.0978954415297384,0.09787129634065794,2.4145189080462814e-05,0.75,commercial_peer_group,REP_200ef690040c,2019-02-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_569377d35a2daf74,average_discount_pct,0.09573586985161112,0.0979186995015932,-0.0021828296499820793,0.25,commercial_peer_group,REP_200ef690040c,2019-03-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_837f3a60d7712557,average_discount_pct,0.0932696850408529,0.09523507218434453,-0.0019653871434916342,0.25,commercial_peer_group,REP_200ef690040c,2019-04-01,Mary Gerrard,Britanny Bold,Delta,Delta / Germany
RPER_8109e415d61c2f6f,average_discount_pct,0.09894829252109122,0.09885940744378775,8.888507730346606e-05,1.0,commercial_peer_group,REP_2234ec3bee93,2017-01-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_4f6666113eec0939,average_discount_pct,0.09903982020924605,0.09823102071355823,0.0008087994956878231,1.0,commercial_peer_group,REP_2234ec3bee93,2017-02-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_431462828df23ca8,average_discount_pct,0.09830182094897,0.09798312847380898,0.00031869247516101706,1.0,commercial_peer_group,REP_2234ec3bee93,2017-03-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e01b84386ada4b96,average_discount_pct,0.09984783390927807,0.09828881644611065,0.001559017463167417,1.0,commercial_peer_group,REP_2234ec3bee93,2017-04-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_03c81fd1681e3fbe,average_discount_pct,0.09760211781804375,0.09760211781804375,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2017-05-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_72cbd815a1a58c26,average_discount_pct,0.09862002062043715,0.09866635267922075,-4.633205878359914e-05,0.3333333333333333,commercial_peer_group,REP_2234ec3bee93,2017-06-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_a14b03e7021661a5,average_discount_pct,0.09655635420572527,0.09655635420572527,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2017-07-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_436932f89b416b53,average_discount_pct,0.09562390053919083,0.09841663353951556,-0.002792733000324732,0.3333333333333333,commercial_peer_group,REP_2234ec3bee93,2017-08-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e585e0e5d159b7f9,average_discount_pct,0.09860086463836022,0.09768176403615964,0.0009191006022005871,1.0,team_period,REP_2234ec3bee93,2017-09-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_28621abab10255fe,average_discount_pct,0.09856849282158005,0.09856849282158005,0.0,0.6666666666666666,team_period,REP_2234ec3bee93,2017-10-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_c51059e959f60cba,average_discount_pct,0.09627953004551318,0.09598588257222096,0.00029364747329221896,1.0,team_period,REP_2234ec3bee93,2017-11-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ae0a3c635c2f1be7,average_discount_pct,0.10156007077967859,0.09853949813791903,0.0030205726417595613,1.0,team_period,REP_2234ec3bee93,2017-12-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_d2ffe731564a47ad,average_discount_pct,0.08738809598873179,0.08747137921909141,-8.32832303596237e-05,0.3333333333333333,team_period,REP_2234ec3bee93,2018-01-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e856e5a68684dae0,average_discount_pct,0.08882883354802684,0.0901111268150767,-0.0012822932670498582,0.3333333333333333,team_period,REP_2234ec3bee93,2018-02-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_02636fc24f4f2b59,average_discount_pct,0.08855996159616542,0.09017650999813313,-0.0016165484019677184,0.3333333333333333,team_period,REP_2234ec3bee93,2018-03-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_56e43938b658c59a,average_discount_pct,0.0885120023392531,0.0885120023392531,0.0,0.6666666666666666,team_period,REP_2234ec3bee93,2018-04-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_254c223f7af5d235,average_discount_pct,0.09145953030718106,0.09145953030718106,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2018-05-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_0db631a5e239afff,average_discount_pct,0.09231082087838387,0.091726416899758,0.000584403978625872,1.0,commercial_peer_group,REP_2234ec3bee93,2018-06-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3d3d74b699790098,average_discount_pct,0.09384225006861666,0.09279327508215594,0.0010489749864607129,1.0,commercial_peer_group,REP_2234ec3bee93,2018-07-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_853b702056785bca,average_discount_pct,0.09003403241221895,0.09003403241221895,0.0,0.6666666666666666,team_period,REP_2234ec3bee93,2018-08-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e3a3c677f7819e38,average_discount_pct,0.09023187954929607,0.09023187954929607,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2018-09-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_b2f414f12fe60c25,average_discount_pct,0.09064737197693334,0.09023980394528389,0.0004075680316494579,1.0,commercial_peer_group,REP_2234ec3bee93,2018-10-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_7ddcdb78c30ecf31,average_discount_pct,0.08866056532494812,0.09021348376431813,-0.001552918439370013,0.3333333333333333,commercial_peer_group,REP_2234ec3bee93,2018-11-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_415c611bd1a0e5fb,average_discount_pct,0.08657469050187591,0.08913015663365552,-0.0025554661317796074,0.3333333333333333,team_period,REP_2234ec3bee93,2018-12-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Poland
RPER_8afd0f88595a10ae,average_discount_pct,0.10015988615907725,0.10015988615907725,0.0,0.6666666666666666,commercial_peer_group,REP_2234ec3bee93,2019-01-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_23f31700076ca69a,average_discount_pct,0.09507167939874506,0.09511267255382813,-4.099315508307444e-05,0.3333333333333333,commercial_peer_group,REP_2234ec3bee93,2019-02-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_c0ed53d80cae1279,average_discount_pct,0.098707344174153,0.09793522485052829,0.000772119323624712,1.0,commercial_peer_group,REP_2234ec3bee93,2019-03-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_89eb918b3eecc2a7,average_discount_pct,0.09834749881737892,0.09713865515784241,0.0012088436595365099,1.0,commercial_peer_group,REP_2234ec3bee93,2019-04-01,Daniel Gates,Alisha Cordwell,Charlie,Charlie / Germany
RPER_a5e34fb410006ef2,average_discount_pct,0.09796432452270742,0.09796432452270742,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-01-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_0d585541132e9d44,average_discount_pct,0.09479501418076397,0.09755338482014567,-0.0027583706393816965,0.25,team_period,REP_56269a9759c4,2017-02-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_8d20614d66c9cb49,average_discount_pct,0.09751129415777876,0.09777058869973834,-0.00025929454195958157,0.5,team_period,REP_56269a9759c4,2017-03-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_db61b23d5c052dcb,average_discount_pct,0.09997213521296645,0.09936863664940615,0.0006034985635603035,1.0,team_period,REP_56269a9759c4,2017-04-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_9679d5aec2e7fbbd,average_discount_pct,0.09717857713377573,0.09717857713377573,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-05-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_d2b60aec3f20815c,average_discount_pct,0.09881374797207387,0.09881374797207387,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-06-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_e2a7a82278d9907b,average_discount_pct,0.09696485887712797,0.09660154465657267,0.0003633142205552997,1.0,commercial_peer_group,REP_56269a9759c4,2017-07-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_c582a0a77b8ada6a,average_discount_pct,0.10033172202874102,0.10033172202874102,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-08-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_94da8111a3a4b5b8,average_discount_pct,0.10146836697477907,0.10146836697477907,0.0,0.6666666666666666,commercial_peer_group,REP_56269a9759c4,2017-09-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_14fdd1b6fd05eb34,average_discount_pct,0.09565748676183258,0.09704609616660949,-0.0013886094047769054,0.3333333333333333,commercial_peer_group,REP_56269a9759c4,2017-10-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_eafda11e1ee17c06,average_discount_pct,0.0990297185340399,0.09912708108016247,-9.736254612256745e-05,0.3333333333333333,commercial_peer_group,REP_56269a9759c4,2017-11-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_dac05c425c7d282a,average_discount_pct,0.09833127736661318,0.09804806989705203,0.0002832074695611475,0.75,commercial_peer_group,REP_56269a9759c4,2017-12-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_2e35b2010864107f,average_discount_pct,0.08893803247199032,0.08908146332319378,-0.0001434308512034549,0.5,team_period,REP_56269a9759c4,2018-01-01,Anne Wu,Britanny Bold,Delta,Delta / Poland
RPER_3c738aea125bc2a4,average_discount_pct,0.08875758173975583,0.08888999588704868,-0.00013241414729285583,0.5,commercial_peer_group,REP_56269a9759c4,2018-02-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_39225b87367dc735,average_discount_pct,0.08946242410359836,0.08990087917199549,-0.00043845506839712556,0.5,commercial_peer_group,REP_56269a9759c4,2018-03-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_9c22e0475f819b5c,average_discount_pct,0.09058000547240955,0.09058852870217088,-8.523229761331352e-06,0.5,commercial_peer_group,REP_56269a9759c4,2018-04-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_0cbd2285ea6c61ef,average_discount_pct,0.08801590661686721,0.09074805344032763,-0.0027321468234604157,0.25,commercial_peer_group,REP_56269a9759c4,2018-05-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_ef5ededdaafb3658,average_discount_pct,0.09003093973324397,0.09050006267782232,-0.00046912294457834847,0.5,commercial_peer_group,REP_56269a9759c4,2018-06-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_1aee5e4a99dbd301,average_discount_pct,0.09156403868800679,0.09123676880666393,0.00032726988134286483,0.75,commercial_peer_group,REP_56269a9759c4,2018-07-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_0875dceb17baa4cc,average_discount_pct,0.08795276195547841,0.08873419017813586,-0.0007814282226574487,0.5,commercial_peer_group,REP_56269a9759c4,2018-08-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_03b33c1048ecc70c,average_discount_pct,0.08991337980643699,0.08994968827524384,-3.6308468806853234e-05,0.5,commercial_peer_group,REP_56269a9759c4,2018-09-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_325ccd81d052284c,average_discount_pct,0.0915769682035131,0.09122919194950638,0.0003477762540067264,0.75,commercial_peer_group,REP_56269a9759c4,2018-10-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_d6ba604d09f7f403,average_discount_pct,0.09029368217335773,0.0895756064804494,0.0007180756929083265,1.0,commercial_peer_group,REP_56269a9759c4,2018-11-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_c06918a37c89d042,average_discount_pct,0.08588321070271225,0.08801237154009407,-0.0021291608373818216,0.3333333333333333,commercial_peer_group,REP_56269a9759c4,2018-12-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_9ede02831ec4dc11,average_discount_pct,0.09682675353290589,0.09647907327202579,0.0003476802608800983,0.75,commercial_peer_group,REP_56269a9759c4,2019-01-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_4f3b300e349737b0,average_discount_pct,0.0978471511515775,0.09787129634065794,-2.4145189080448937e-05,0.5,commercial_peer_group,REP_56269a9759c4,2019-02-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_d7046171dcc33bcf,average_discount_pct,0.0992347738314659,0.0979186995015932,0.001316074329872699,1.0,commercial_peer_group,REP_56269a9759c4,2019-03-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_f3d45a9e0199d4c7,average_discount_pct,0.09649291156265945,0.09523507218434453,0.0012578393783149178,1.0,commercial_peer_group,REP_56269a9759c4,2019-04-01,Anne Wu,Britanny Bold,Delta,Delta / Germany
RPER_ba4c149e74994fd0,average_discount_pct,0.09673303613981943,0.09734868033126343,-0.0006156441914439981,0.5,team_period,REP_6003efb01f5e,2017-01-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_b7d35006950dbfb2,average_discount_pct,0.09751264416239783,0.09755338482014567,-4.074065774783975e-05,0.5,team_period,REP_6003efb01f5e,2017-02-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3c9a6656129888bf,average_discount_pct,0.09702817720766933,0.09777058869973834,-0.0007424114920690089,0.25,team_period,REP_6003efb01f5e,2017-03-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_8e761ace2dd69e2d,average_discount_pct,0.09886005440902466,0.09936863664940615,-0.000508582240381486,0.5,team_period,REP_6003efb01f5e,2017-04-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_b5ad3375582d89cd,average_discount_pct,0.09663295036945856,0.09717857713377573,-0.0005456267643171725,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2017-05-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_a56116a46956ba51,average_discount_pct,0.09975612294113845,0.09881374797207387,0.0009423749690645744,1.0,commercial_peer_group,REP_6003efb01f5e,2017-06-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_5a26750530b65d39,average_discount_pct,0.09660154465657267,0.09660154465657267,0.0,0.6666666666666666,commercial_peer_group,REP_6003efb01f5e,2017-07-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_a3da44f53c674985,average_discount_pct,0.09804272295151827,0.10033172202874102,-0.002288999077222756,0.3333333333333333,commercial_peer_group,REP_6003efb01f5e,2017-08-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_6779b72f0b9d987c,average_discount_pct,0.10168619437113671,0.10146836697477907,0.00021782739635764492,1.0,commercial_peer_group,REP_6003efb01f5e,2017-09-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_9aaea9b5b779c497,average_discount_pct,0.09980898033653363,0.09704609616660949,0.0027628841699241374,1.0,commercial_peer_group,REP_6003efb01f5e,2017-10-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_02ef603bb7b4ceb8,average_discount_pct,0.0997472851942568,0.09912708108016247,0.0006202041140943304,1.0,commercial_peer_group,REP_6003efb01f5e,2017-11-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_80ccab8fe7db15a6,average_discount_pct,0.09846990987040247,0.09804806989705203,0.0004218399733504352,1.0,commercial_peer_group,REP_6003efb01f5e,2017-12-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_9cd6eaacf36b2e74,average_discount_pct,0.09015503966027587,0.08922489417439722,0.0009301454858786501,1.0,commercial_peer_group,REP_6003efb01f5e,2018-01-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_4948c28097d0c4fc,average_discount_pct,0.08993369943333097,0.08888999588704868,0.0010437035462822902,1.0,commercial_peer_group,REP_6003efb01f5e,2018-02-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3929f88735783e48,average_discount_pct,0.09033933424039262,0.08990087917199549,0.00043845506839712556,0.75,commercial_peer_group,REP_6003efb01f5e,2018-03-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_c20ca7de64a001a6,average_discount_pct,0.0941092507692478,0.09058852870217088,0.0035207220670769174,1.0,commercial_peer_group,REP_6003efb01f5e,2018-04-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_d4a8068fb878906b,average_discount_pct,0.09101573121714815,0.09074805344032763,0.0002676777768205185,0.75,commercial_peer_group,REP_6003efb01f5e,2018-05-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_7551f3af62fc7758,average_discount_pct,0.09168956469043897,0.09050006267782232,0.0011895020126166528,1.0,commercial_peer_group,REP_6003efb01f5e,2018-06-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_6f5614106a574cf8,average_discount_pct,0.092820172566258,0.09123676880666393,0.0015834037595940792,1.0,commercial_peer_group,REP_6003efb01f5e,2018-07-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_1be9525a312b9b50,average_discount_pct,0.08951561840079329,0.08873419017813586,0.0007814282226574348,0.75,commercial_peer_group,REP_6003efb01f5e,2018-08-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_1a7dd926b4d535ea,average_discount_pct,0.09144497403818447,0.08994968827524384,0.0014952857629406263,1.0,commercial_peer_group,REP_6003efb01f5e,2018-09-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_b5d74d68c7ba1311,average_discount_pct,0.09088141569549966,0.09122919194950638,-0.0003477762540067125,0.5,commercial_peer_group,REP_6003efb01f5e,2018-10-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3df1931a7fa7a373,average_discount_pct,0.08929967062013101,0.0895756064804494,-0.0002759358603183909,0.5,commercial_peer_group,REP_6003efb01f5e,2018-11-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_30d10d636bd623f0,average_discount_pct,0.08894323438606469,0.08801237154009407,0.0009308628459706175,1.0,commercial_peer_group,REP_6003efb01f5e,2018-12-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_8a5c9e1ff8ccb1a8,average_discount_pct,0.09971788415085676,0.09647907327202579,0.003238810878830975,1.0,commercial_peer_group,REP_6003efb01f5e,2019-01-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3b7ee9bc174a5780,average_discount_pct,0.09850374699021652,0.09787129634065794,0.0006324506495585802,1.0,commercial_peer_group,REP_6003efb01f5e,2019-02-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3bdecb19388b7eaa,average_discount_pct,0.09708526738055251,0.0979186995015932,-0.0008334321210406864,0.5,commercial_peer_group,REP_6003efb01f5e,2019-03-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_3d67ead7107e2861,average_discount_pct,0.09469707432000206,0.09523507218434453,-0.000537997864342471,0.5,commercial_peer_group,REP_6003efb01f5e,2019-04-01,Sheila Stones,Britanny Bold,Delta,Delta / Germany
RPER_37f9ae5e926e88b3,average_discount_pct,0.098175808896982,0.09885940744378775,-0.000683598546805747,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2017-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_896cb17281bd003c,average_discount_pct,0.09537696547574613,0.09823102071355823,-0.0028540552378120976,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2017-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ec6aaa900fbf77bb,average_discount_pct,0.09798312847380898,0.09798312847380898,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2017-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_80494322eb1ea82e,average_discount_pct,0.09637612080543952,0.09828881644611065,-0.0019126956406711332,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2017-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_3f3d2fd87110dda7,average_discount_pct,0.09964535225280272,0.09760211781804375,0.00204323443475897,1.0,commercial_peer_group,REP_6daf09991b71,2017-05-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_22be7c2fdf74636f,average_discount_pct,0.09958288887088715,0.09866635267922075,0.0009165361916664005,1.0,commercial_peer_group,REP_6daf09991b71,2017-06-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_cd96586ec5f0d23b,average_discount_pct,0.09991712358381678,0.09655635420572527,0.003360769378091516,1.0,commercial_peer_group,REP_6daf09991b71,2017-07-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_8556c369d99f4917,average_discount_pct,0.0985321713834272,0.09841663353951556,0.00011553784391163391,1.0,commercial_peer_group,REP_6daf09991b71,2017-08-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e54caf7b538d3e5d,average_discount_pct,0.09768176403615964,0.09768176403615964,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2017-09-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_37721dcf710dbd5a,average_discount_pct,0.09940261394436736,0.09856849282158005,0.0008341211227873152,1.0,team_period,REP_6daf09991b71,2017-10-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_9ad4aa624d87f6ed,average_discount_pct,0.09598588257222096,0.09598588257222096,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2017-11-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_e2742b660831a9e2,average_discount_pct,0.09853949813791903,0.09853949813791903,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2017-12-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_d3a4bde8413da68d,average_discount_pct,0.0886431743386539,0.08747137921909141,0.0011717951195624882,1.0,team_period,REP_6daf09991b71,2018-01-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_354d47e4d0842666,average_discount_pct,0.0901111268150767,0.0901111268150767,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2018-02-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_ed19a1d09912bed4,average_discount_pct,0.09017650999813313,0.09017650999813313,0.0,0.6666666666666666,team_period,REP_6daf09991b71,2018-03-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_a041724f9eec8b57,average_discount_pct,0.08911300341550113,0.0885120023392531,0.0006010010762480256,1.0,team_period,REP_6daf09991b71,2018-04-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_21606fda070f2bf4,average_discount_pct,0.0907437107388174,0.09145953030718106,-0.0007158195683636542,0.3333333333333333,commercial_peer_group,REP_6daf09991b71,2018-05-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_017bd59b6981088c,average_discount_pct,0.091726416899758,0.091726416899758,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2018-06-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
RPER_32683cbff4226162,average_discount_pct,0.09279327508215594,0.09279327508215594,0.0,0.6666666666666666,commercial_peer_group,REP_6daf09991b71,2018-07-01,Jimmy Grey,Alisha Cordwell,Charlie,Charlie / Germany
