observation_id,representative,product_class,date,total_sales,total_quantity,distinct_customers,simulated_actual_payout
obs_68b0fd3b78a4c411,Jimmy Grey,Antipiretics,2017-12-01,2187945.0,4297.0,43,1106.2763384265986
obs_9791a7744762bf14,Jimmy Grey,Antipiretics,2018-01-01,2637037.0,6265.0,74,1384.6621540557294
obs_000e0d96022360cf,Jimmy Grey,Antipiretics,2018-02-01,3652084.0,8277.0,80,1775.7094107479984
obs_9ba2f807644f3492,Jimmy Grey,Antipiretics,2018-03-01,4748676.0,7770.0,107,1935.3907664851163
obs_c12e93e8fa307c87,Jimmy Grey,Antipiretics,2018-04-01,4173019.0,7323.0,71,1136.699606745612
obs_6d7647a79470d97f,Jimmy Grey,Antipiretics,2018-05-01,3275833.0,6254.0,65,821.6042249656988
obs_930347be8cb19a44,Jimmy Grey,Antipiretics,2018-06-01,2528464.0,5238.0,82,691.1948670990465
obs_fa405646abcdad26,Jimmy Grey,Antipiretics,2018-07-01,5705701.0,10683.0,77,1863.781263414749
obs_0f7e286919c243d5,Jimmy Grey,Antipiretics,2018-08-01,7113114.0,13127.0,87,2304.073257447815
obs_ace1c0c4a7f1a4ac,Jimmy Grey,Antipiretics,2018-09-01,5724330.0,10838.0,63,980.5327524717261
obs_87bc85f6a35b423c,Jimmy Grey,Antipiretics,2018-10-01,3126093.0,7009.0,96,647.650259625076
obs_b2ce7582d0911ee6,Jimmy Grey,Antipiretics,2018-11-01,3978751.0,10036.0,94,756.1114202723754
obs_2102b14c60fdbb23,Jimmy Grey,Antipiretics,2018-12-01,1644188.0,3630.0,71,550.9045481470592
obs_5202c1ed7e2bbce2,Jimmy Grey,Antipiretics,2019-01-01,1094576.0,2080.0,42,504.95766095995896
obs_61544e16a880582b,Jimmy Grey,Antipiretics,2019-02-01,3302519.0,6836.0,41,2187.623561154193
obs_129946494823134d,Jimmy Grey,Antipiretics,2019-03-01,2012011.0,4018.0,45,1235.0862081039986
obs_b4ef81e9df72d62e,Jimmy Grey,Antipiretics,2019-04-01,587786.0,2996.0,41,462.72225378643896
obs_653fa09d1b900869,Jimmy Grey,Antiseptics,2017-01-01,1142480.0,3773.0,50,6796.019417475728
obs_9f918922618ca348,Jimmy Grey,Antiseptics,2017-02-01,5137276.0,11922.0,70,3432.8157175363012
obs_55ab1cafda85cb14,Jimmy Grey,Antiseptics,2017-03-01,2254530.0,4380.0,62,772.838167041021
obs_ebe4851d166bbf9c,Jimmy Grey,Antiseptics,2017-04-01,2975756.0,6596.0,53,1351.8213858019362
obs_b383baf0d6a67b15,Jimmy Grey,Antiseptics,2017-05-01,5241551.0,22687.0,72,1887.6435374823309
obs_e66673c8d46f928b,Jimmy Grey,Antiseptics,2017-06-01,5850165.0,15674.0,79,2135.8524710444144
obs_9d6e397f55cb95c6,Jimmy Grey,Antiseptics,2017-07-01,1837028.0,4673.0,69,505.19960553141914
obs_44c9dc8158f6542d,Jimmy Grey,Antiseptics,2017-08-01,2806570.0,7483.0,77,639.8882090508773
obs_82b968436e6b45bc,Jimmy Grey,Antiseptics,2017-09-01,2947111.0,9824.0,69,1024.363732035002
obs_c85040a116f3ef52,Jimmy Grey,Antiseptics,2017-10-01,1328027.0,3805.0,78,594.5522297524419
obs_06c7977ec95652d1,Jimmy Grey,Antiseptics,2017-11-01,2037831.0,5267.0,85,778.7085389895298
obs_17783d4374d5de8f,Jimmy Grey,Antiseptics,2017-12-01,8876215.0,15620.0,64,3364.4256972289204
obs_2deedff6988b7699,Jimmy Grey,Antiseptics,2018-01-01,3302863.0,7914.0,112,1716.9584393873415
obs_e932b61e11fcbcb7,Jimmy Grey,Antiseptics,2018-02-01,3392010.0,7251.0,106,997.8088537655836
obs_712963d3d146e24c,Jimmy Grey,Antiseptics,2018-03-01,3019221.0,7831.0,127,898.1295436050848
obs_c676e9e9ccea02a9,Jimmy Grey,Antiseptics,2018-04-01,1693924.0,4656.0,107,623.4456457398453
obs_087f6873f93d2c1f,Jimmy Grey,Antiseptics,2018-05-01,2645421.0,8612.0,105,888.0047791084078
obs_7ba2d42fc68fb60f,Jimmy Grey,Antiseptics,2018-06-01,6823068.0,12346.0,119,2502.0384967227656
obs_14d98f3ce289b097,Jimmy Grey,Antiseptics,2018-07-01,2698088.0,6490.0,123,992.651995454039
obs_b9ebdd2edc49933c,Jimmy Grey,Antiseptics,2018-08-01,3953009.0,9100.0,94,1528.0520944526181
obs_b56068573c533851,Jimmy Grey,Antiseptics,2018-09-01,9858650.0,21777.0,112,2460.6606453930326
obs_2164ec6c045ed458,Jimmy Grey,Antiseptics,2018-10-01,4893827.0,10071.0,152,1252.4277548807008
obs_e145ec19c526bbb6,Jimmy Grey,Antiseptics,2018-11-01,2701901.0,6539.0,129,652.0174069857187
obs_64bcb9c347f912f5,Jimmy Grey,Antiseptics,2018-12-01,1393170.0,5622.0,97,457.2905672303662
obs_52fb9768362acfa7,Jimmy Grey,Antiseptics,2019-01-01,993632.0,4029.0,53,517.7812571970408
obs_9f666e58c57f88a2,Jimmy Grey,Antiseptics,2019-02-01,2795237.0,7668.0,59,2184.934654508322
obs_60e7e0b3687019a9,Jimmy Grey,Antiseptics,2019-03-01,7028965.0,13244.0,74,3699.176290071445
obs_b380d2170ca43351,Jimmy Grey,Antiseptics,2019-04-01,752716.0,2420.0,42,446.08146813929613
obs_b672eacc3c0f8834,Jimmy Grey,Mood Stabilizers,2017-01-01,6440287.0,10976.0,56,32513.529126213594
obs_96beed11b0588d08,Jimmy Grey,Mood Stabilizers,2017-02-01,1742018.0,7472.0,78,446.95701585004895
obs_db91f6bbfb78f48b,Jimmy Grey,Mood Stabilizers,2017-03-01,2591181.0,6111.0,55,711.1860060345826
obs_0bb28d588c4391a3,Jimmy Grey,Mood Stabilizers,2017-04-01,1854397.0,4352.0,51,771.1095163440542
obs_47ec1b53fd683158,Jimmy Grey,Mood Stabilizers,2017-05-01,3450528.0,8684.0,65,2008.1647730138282
obs_9dd540b021d14318,Jimmy Grey,Mood Stabilizers,2017-06-01,2795554.0,7402.0,73,1059.3113222732115
obs_a4322d504e197fea,Jimmy Grey,Mood Stabilizers,2017-07-01,4302985.0,10068.0,76,1617.990807817442
obs_a3ace4dacdf6331f,Jimmy Grey,Mood Stabilizers,2017-08-01,3387185.0,9083.0,67,964.7882424545443
obs_71be97fea9fd8b83,Jimmy Grey,Mood Stabilizers,2017-09-01,4348127.0,13600.0,64,1307.8874951736634
obs_ec4b1def1b562289,Jimmy Grey,Mood Stabilizers,2017-10-01,4891062.0,13094.0,50,1129.4505103710405
obs_5c3b3186494602b7,Jimmy Grey,Mood Stabilizers,2017-11-01,4003666.0,10799.0,72,920.4704753791756
obs_4fb55720c69353ba,Jimmy Grey,Mood Stabilizers,2017-12-01,2411985.0,5334.0,53,653.9209888031221
obs_6e32ebcba355bee2,Jimmy Grey,Mood Stabilizers,2018-01-01,2119622.0,8565.0,110,635.5002084764071
obs_0055e9c8b873ca14,Jimmy Grey,Mood Stabilizers,2018-02-01,3810958.0,9719.0,109,1667.4866465281555
obs_c251b0079088f19e,Jimmy Grey,Mood Stabilizers,2018-03-01,5556548.0,10295.0,109,2368.312675268815
obs_44a4d8e4ebc8f5f8,Jimmy Grey,Mood Stabilizers,2018-04-01,2560191.0,6864.0,85,739.1727349324804
obs_7c8c5003fe32b868,Jimmy Grey,Mood Stabilizers,2018-05-01,2464244.0,5099.0,85,720.8402525518428
obs_e2920c314e63316c,Jimmy Grey,Mood Stabilizers,2018-06-01,7179450.0,20851.0,121,2611.2929281106844
obs_6d18cc6b86cd16d0,Jimmy Grey,Mood Stabilizers,2018-07-01,4383358.0,11289.0,117,1827.8173281997206
obs_b8e3f42f291f949f,Jimmy Grey,Mood Stabilizers,2018-08-01,1633799.0,4356.0,103,521.4036740826136
obs_2360cb2cc804e447,Jimmy Grey,Mood Stabilizers,2018-09-01,3264558.0,8560.0,88,792.3023489767036
obs_55c330ed875989ab,Jimmy Grey,Mood Stabilizers,2018-10-01,7090524.0,16622.0,128,2304.3546604923463
obs_10ea485da97a841e,Jimmy Grey,Mood Stabilizers,2018-11-01,3509598.0,9528.0,117,1054.6853123107041
obs_d4df2cd22a222e6f,Jimmy Grey,Mood Stabilizers,2018-12-01,1297031.0,4541.0,86,519.1020591371688
obs_37c6a7f423beddce,Jimmy Grey,Mood Stabilizers,2019-01-01,542255.0,1340.0,43,362.50458707419136
obs_dacbe183b6f4d5ae,Jimmy Grey,Mood Stabilizers,2019-02-01,8762653.0,19915.0,59,4529.5785517413915
obs_61acc28c63c70642,Jimmy Grey,Mood Stabilizers,2019-03-01,12960627.0,24938.0,64,6100.744897272593
obs_601b04da3fa5a22e,Jimmy Grey,Mood Stabilizers,2019-04-01,912601.0,2848.0,43,325.83494305459044
obs_cbd46fa107e1f4f6,Mary Gerrard,Analgesics,2017-01-01,1782918.0,3435.0,59,9904.941747572815
obs_89d34a302c50535d,Mary Gerrard,Analgesics,2017-02-01,3469235.0,6652.0,49,2111.4303352624383
obs_ac84a4c36df4ada5,Mary Gerrard,Analgesics,2017-03-01,3887305.0,6691.0,69,1546.4454406944374
obs_9100c93b8bdf31e5,Mary Gerrard,Analgesics,2017-04-01,4441259.0,8770.0,60,1303.6213105149886
obs_c610e64784f513b8,Mary Gerrard,Analgesics,2017-05-01,2534354.0,5408.0,64,724.7256513338295
obs_c13ce06e873b174b,Mary Gerrard,Analgesics,2017-06-01,4329834.0,26455.0,65,1101.7470104921942
obs_b43042ad34cc6d9b,Mary Gerrard,Analgesics,2017-07-01,2118942.0,5342.0,70,606.3459781688709
obs_a261d5a15218af0d,Mary Gerrard,Analgesics,2017-08-01,4764882.0,8906.0,64,2031.6953694739436
obs_9422da56757e90e0,Mary Gerrard,Analgesics,2017-09-01,6610644.0,15596.0,71,1602.8715450967018
obs_b1f2b62c881fbbdb,Mary Gerrard,Analgesics,2017-10-01,5058567.0,12241.0,67,1038.3923718067358
obs_da0518f21371255c,Mary Gerrard,Analgesics,2017-11-01,6596223.0,13548.0,69,1332.4886771293131
obs_56b8827f9a6baf0e,Mary Gerrard,Analgesics,2017-12-01,3457992.0,6636.0,55,631.7268366769628
obs_014376334ebd1804,Mary Gerrard,Analgesics,2018-01-01,19554969.0,35474.0,85,3126.5597842349925
obs_076f361542fe1a45,Mary Gerrard,Analgesics,2018-02-01,4982118.0,11143.0,92,799.9747090483021
obs_2529328866b74d13,Mary Gerrard,Analgesics,2018-03-01,3054689.0,6288.0,99,696.4543205913864
obs_b3bb063f5567f03b,Mary Gerrard,Analgesics,2018-04-01,4693448.0,14090.0,101,935.9651303523864
obs_1a09d512bfc26af6,Mary Gerrard,Analgesics,2018-05-01,5979504.0,15501.0,98,1296.1297561303513
obs_6dc8ac1d0c021358,Mary Gerrard,Analgesics,2018-06-01,5275672.0,8846.0,95,1114.1388086342483
obs_8729cfb19aabaa9a,Mary Gerrard,Analgesics,2018-07-01,159323.0,2172.0,93,271.9899745859643
obs_81ac4aaa9d548179,Mary Gerrard,Analgesics,2018-08-01,2882162.0,6213.0,108,647.799872790696
obs_9830d9d609b5684e,Mary Gerrard,Analgesics,2018-09-01,2714162.0,6991.0,93,935.7114740247281
obs_b693334e5ccb6aea,Mary Gerrard,Analgesics,2018-10-01,4310194.0,11112.0,137,1677.2313005506116
obs_72fdb01eba809279,Mary Gerrard,Analgesics,2018-11-01,7344797.0,13326.0,109,2487.069754196053
obs_ce617f4fc8762849,Mary Gerrard,Analgesics,2018-12-01,3543823.0,10215.0,90,848.6861938874907
obs_26b49ab82e74261f,Mary Gerrard,Analgesics,2019-01-01,594161.0,1359.0,46,350.3763414951552
obs_cb398e9509b390d5,Mary Gerrard,Analgesics,2019-02-01,3111602.0,6334.0,58,889.3461557336484
obs_ac723ce5c2f43a3a,Mary Gerrard,Analgesics,2019-03-01,5915721.0,20987.0,71,2057.2594304324352
obs_49643e3e73b66e9f,Mary Gerrard,Analgesics,2019-04-01,1600352.0,4851.0,50,624.5031833662956
obs_631cdf877fa29895,Mary Gerrard,Antibiotics,2017-01-01,2273499.0,4295.0,45,12286.402912621359
obs_52a496a7ba01ba76,Mary Gerrard,Antibiotics,2017-02-01,3467986.0,6368.0,48,1601.2085880778513
obs_ea425068714558ae,Mary Gerrard,Antibiotics,2017-03-01,3882945.0,8403.0,57,1391.4958475738886
obs_f7cdfded6e78e457,Mary Gerrard,Antibiotics,2017-04-01,3066058.0,6161.0,46,893.7645667699837
obs_2c7b955b8e09649f,Mary Gerrard,Antibiotics,2017-05-01,1752624.0,4164.0,55,617.989525987661
obs_995eb5c90e7c225d,Mary Gerrard,Antibiotics,2017-06-01,2540380.0,5374.0,55,853.3125472955574
obs_40e0e61cf7f50598,Mary Gerrard,Antibiotics,2017-07-01,1213548.0,2857.0,55,597.8422347486123
obs_119caf27a8b2f82d,Mary Gerrard,Antibiotics,2017-08-01,1810272.0,4374.0,66,1003.5101874874197
obs_26051653028b5abd,Mary Gerrard,Antibiotics,2017-09-01,8472993.0,19369.0,50,3522.0913752509305
obs_7c26608e3ee5546e,Mary Gerrard,Antibiotics,2017-10-01,1693012.0,3634.0,57,930.9892260142893
obs_91afe70dc6939f09,Mary Gerrard,Antibiotics,2017-11-01,2013528.0,4927.0,59,1099.8534704992244
obs_808754a4352cc44b,Mary Gerrard,Antibiotics,2017-12-01,1200967.0,2952.0,33,684.3076103141266
obs_2bbb13bb654b6577,Mary Gerrard,Antibiotics,2018-01-01,1172749.0,3469.0,62,754.393026512477
obs_9528b1b7591d286b,Mary Gerrard,Antibiotics,2018-02-01,2118387.0,4675.0,85,1890.6566622636076
obs_658998285580395d,Mary Gerrard,Antibiotics,2018-03-01,9385772.0,20502.0,90,5043.77618202665
obs_1aed0db99720d44c,Mary Gerrard,Antibiotics,2018-04-01,1599961.0,4871.0,64,799.9562382279858
obs_066c669e310f70ce,Mary Gerrard,Antibiotics,2018-05-01,940318.0,2576.0,70,573.2164721627984
obs_ad8d98ce7635d999,Mary Gerrard,Antibiotics,2018-06-01,3032162.0,6778.0,72,2049.9362187123215
obs_79ff0f0f028b602b,Mary Gerrard,Antibiotics,2018-07-01,1370045.0,3611.0,90,873.5186873456739
obs_26922596f0214a38,Mary Gerrard,Antibiotics,2018-08-01,1419407.0,5693.0,77,1007.3173221898634
obs_1b9b1154434e719c,Mary Gerrard,Antibiotics,2018-09-01,3633482.0,6729.0,71,2492.6500740043084
obs_7bfecb6bb5bca86d,Mary Gerrard,Antibiotics,2018-10-01,2338686.0,7047.0,98,1749.5752909831667
obs_49466129e0f7227a,Mary Gerrard,Antibiotics,2018-11-01,3239928.0,7558.0,87,1431.265230266346
obs_5915c3e57d080a01,Mary Gerrard,Antibiotics,2018-12-01,1204184.0,2163.0,55,520.6334862097979
obs_2366d4e13ed79fdb,Mary Gerrard,Antibiotics,2019-01-01,1104762.0,2154.0,38,593.9702249530562
obs_b6ee1a3db0d15b8b,Mary Gerrard,Antibiotics,2019-02-01,2974845.0,6743.0,49,2449.2349296811008
obs_1bdef114730fee3c,Mary Gerrard,Antibiotics,2019-03-01,1552618.0,4351.0,66,1314.7485314794649
obs_d60c7a5318db3cb4,Mary Gerrard,Antibiotics,2019-04-01,755911.0,1705.0,36,604.5113035324601
obs_83a3dbcc9d2b1e1f,Mary Gerrard,Antimalarial,2017-01-01,1093039.0,3228.0,42,6556.014563106796
obs_284866c1d356813f,Mary Gerrard,Antimalarial,2017-02-01,3129832.0,7806.0,51,2640.010715381699
obs_4c60fee6172513bd,Mary Gerrard,Antimalarial,2017-03-01,1799995.0,7248.0,64,870.7511292074925
obs_b4e21c7da57a318a,Mary Gerrard,Antimalarial,2017-04-01,1059184.0,4024.0,41,678.4736821140576
obs_4d046d4141612b3e,Mary Gerrard,Antimalarial,2017-05-01,699285.0,3951.0,55,532.8830673396963
obs_d4b46760f75a5536,Mary Gerrard,Antimalarial,2017-06-01,1693086.0,4840.0,48,1689.904699672083
obs_7af91d45ed60d5e7,Mary Gerrard,Antimalarial,2017-07-01,9690819.0,20346.0,69,5691.420062955223
obs_69709a51329859d7,Mary Gerrard,Antimalarial,2017-08-01,1165864.0,3896.0,54,751.4099089398758
obs_71096dd1ba3c00b2,Mary Gerrard,Antimalarial,2017-09-01,1733131.0,4602.0,50,995.377725781803
obs_077ec24744447e1d,Mary Gerrard,Antimalarial,2017-10-01,1890440.0,5144.0,53,1073.7448877037418
obs_f93a975377221a1e,Mary Gerrard,Antimalarial,2017-11-01,1515242.0,5229.0,63,886.611746831635
obs_d5e716c382707284,Mary Gerrard,Antimalarial,2017-12-01,620103.0,3025.0,38,510.52924486355136
obs_5958156a8fb4b18c,Mary Gerrard,Antimalarial,2018-01-01,2045530.0,5080.0,87,1388.3121114570145
obs_99813cbb5982238f,Mary Gerrard,Antimalarial,2018-02-01,1743603.0,8014.0,77,1146.4918199551144
obs_a36d92b0139c7f39,Mary Gerrard,Antimalarial,2018-03-01,2705582.0,7167.0,85,1633.1541933403844
obs_ad122f99baf2aaa7,Mary Gerrard,Antimalarial,2018-04-01,703829.0,1920.0,58,500.54477062677853
obs_ff653c25b99d8e76,Mary Gerrard,Antimalarial,2018-05-01,1478825.0,3682.0,57,867.5799883278186
obs_3485a99c96e2d20f,Mary Gerrard,Antimalarial,2018-06-01,5510624.0,20094.0,90,3058.9092314335758
obs_3717f0183f9d9999,Mary Gerrard,Antimalarial,2018-07-01,3125546.0,7297.0,89,2275.9870774471797
obs_ab2134c11b5ff949,Mary Gerrard,Antimalarial,2018-08-01,1280019.0,5015.0,71,548.2047520346565
obs_c871abafd365e3d3,Mary Gerrard,Antimalarial,2018-09-01,4672067.0,14652.0,70,1564.0779957488935
obs_01a72951313acd7d,Mary Gerrard,Antimalarial,2018-10-01,4747446.0,12479.0,94,1593.3462800525126
obs_c1303e3983fb074f,Mary Gerrard,Antimalarial,2018-11-01,1260745.0,2169.0,72,446.49080458039134
obs_a49df09ba3837ebc,Mary Gerrard,Antimalarial,2018-12-01,859113.0,2454.0,69,383.89527985078166
obs_00826b1cafdb233e,Mary Gerrard,Antimalarial,2019-01-01,436854.0,1136.0,40,502.3092082978984
obs_45712c66dd35cc62,Mary Gerrard,Antimalarial,2019-02-01,14761570.0,29301.0,47,9590.940807101802
obs_5cc9f52a7b53c7f7,Mary Gerrard,Antimalarial,2019-03-01,1083652.0,5491.0,59,1280.7784313419038
obs_f54cc5c841a39019,Mary Gerrard,Antimalarial,2019-04-01,578489.0,4730.0,35,638.7132163913618
obs_86de6fa51ea2cdb7,Mary Gerrard,Antipiretics,2017-01-01,2342924.0,5569.0,42,12623.417475728156
obs_f891ddf0e9ea98fb,Mary Gerrard,Antipiretics,2017-02-01,6651300.0,15249.0,46,2628.10121359762
obs_031b0a10125fdc81,Mary Gerrard,Antipiretics,2017-03-01,2414290.0,4356.0,57,640.9126913761111
obs_28cdb8fa4057829f,Mary Gerrard,Antipiretics,2017-04-01,1183461.0,2657.0,43,606.9345217856768
obs_e76e46472b64c2eb,Mary Gerrard,Antipiretics,2017-05-01,1041232.0,2118.0,49,564.0379327987521
obs_1e7f3be29afc0068,Mary Gerrard,Antipiretics,2017-06-01,3550611.0,6318.0,55,2706.404201587998
obs_5d90def18f4be306,Mary Gerrard,Antipiretics,2017-07-01,4474700.0,8781.0,61,3085.4508226459657
obs_24baad46a6effc15,Mary Gerrard,Antipiretics,2017-08-01,9796209.0,18455.0,47,2589.330403171714
obs_afb562c6cf829b8e,Mary Gerrard,Antipiretics,2017-09-01,2223745.0,4938.0,55,611.863766535523
obs_32287083ec91525a,Mary Gerrard,Antipiretics,2017-10-01,1439791.0,2533.0,41,484.2931380549241
obs_75b8efd714ff5dbf,Mary Gerrard,Antipiretics,2017-11-01,5668679.0,9190.0,53,2487.455698531125
obs_b92e5452a5769eea,Mary Gerrard,Antipiretics,2017-12-01,1811999.0,3796.0,41,843.3309563699145
obs_b81ec307ab3cc515,Mary Gerrard,Antipiretics,2018-01-01,1413050.0,3092.0,86,817.8369043871554
obs_a62aebddce9add5a,Mary Gerrard,Antipiretics,2018-02-01,3032063.0,6609.0,86,1780.734071484651
obs_f23b0bb1d31b70fd,Mary Gerrard,Antipiretics,2018-03-01,4297734.0,7908.0,92,2401.3685387114997
obs_5efa7953fb538f31,Mary Gerrard,Antipiretics,2018-04-01,1620897.0,3721.0,67,639.2613068479259
obs_192c9765c2546b02,Mary Gerrard,Antipiretics,2018-05-01,2450278.0,4914.0,85,838.4386339296834
obs_242ae224edbbae07,Mary Gerrard,Antipiretics,2018-06-01,2895299.0,6135.0,77,1184.005602074857
obs_58f4d3993b5b45bd,Mary Gerrard,Antipiretics,2018-07-01,2492223.0,5160.0,88,990.6202420447368
obs_4b3970619f911fd6,Mary Gerrard,Antipiretics,2018-08-01,2990552.0,6217.0,75,1206.2543879948346
obs_eec6f2c7fad38d76,Mary Gerrard,Antipiretics,2018-09-01,6173353.0,16744.0,81,2285.0479522048927
obs_0e905af3b93b5145,Mary Gerrard,Antipiretics,2018-10-01,8678718.0,16503.0,95,2658.7599556578925
obs_052a52cabcac1091,Mary Gerrard,Antipiretics,2018-11-01,7994281.0,21326.0,80,1321.5604356493282
obs_e722fff5f7b3ad81,Mary Gerrard,Antipiretics,2018-12-01,10520648.0,27537.0,63,1347.113824123661
obs_80915f1f5725ff14,Mary Gerrard,Antipiretics,2019-01-01,1509733.0,3116.0,45,376.6684947743512
obs_4d21f10b7b1d31e2,Mary Gerrard,Antipiretics,2019-02-01,1794124.0,3888.0,49,413.416944047099
obs_d9117c8cd8db883f,Mary Gerrard,Antipiretics,2019-03-01,1432715.0,3667.0,50,831.4754597061869
obs_a414c34d53169a46,Mary Gerrard,Antipiretics,2019-04-01,3195119.0,7490.0,47,2277.3529430546323
obs_7333e38741215bcb,Mary Gerrard,Antiseptics,2017-01-01,2068595.0,4803.0,57,11291.723300970874
obs_d2bb63224e190063,Mary Gerrard,Antiseptics,2017-02-01,2963585.0,6887.0,77,1488.6601716933849
obs_c166cfa6a58be327,Mary Gerrard,Antiseptics,2017-03-01,4308738.0,9095.0,73,1828.2448047859123
obs_272ed8093b4c5d13,Mary Gerrard,Antiseptics,2017-04-01,2117639.0,5087.0,55,770.3056924741716
obs_5de06f88b51a2ab3,Mary Gerrard,Antiseptics,2017-05-01,4267846.0,8477.0,88,1497.6889501335556
obs_0bfd9913cb478b4c,Mary Gerrard,Antiseptics,2017-06-01,4813847.0,11890.0,63,1118.8514838860374
obs_62e5c72221b343c4,Mary Gerrard,Antiseptics,2017-07-01,6301901.0,9548.0,59,1541.9901764956182
obs_4516c561e963f6c0,Mary Gerrard,Antiseptics,2017-08-01,1917731.0,4792.0,59,540.0811072643492
obs_4d20be4ada41bef6,Mary Gerrard,Antiseptics,2017-09-01,4547778.0,8371.0,62,937.9090330356274
obs_1130753106cf2c76,Mary Gerrard,Antiseptics,2017-10-01,4199674.0,6833.0,62,922.4195966785734
obs_361217757d53024d,Mary Gerrard,Antiseptics,2017-11-01,10239871.0,20289.0,75,2433.6183391969334
obs_b79dfaced0fc80bd,Mary Gerrard,Antiseptics,2017-12-01,2716647.0,9111.0,63,684.9686856784733
obs_00ab52f275e8561b,Mary Gerrard,Antiseptics,2018-01-01,1560927.0,6431.0,125,520.6394187018058
obs_7c809c13225d7e4a,Mary Gerrard,Antiseptics,2018-02-01,4128325.0,9013.0,108,1594.2231012493733
obs_0bc036bec65e6788,Mary Gerrard,Antiseptics,2018-03-01,4302423.0,12593.0,118,1671.996908660687
obs_4ec4edbed5d2f0ec,Mary Gerrard,Antiseptics,2018-04-01,2150735.0,6572.0,95,629.3473563145542
obs_362839ad7ca89b45,Mary Gerrard,Antiseptics,2018-05-01,2767652.0,8318.0,112,738.1593824430663
obs_5101c6b74efbdfcd,Mary Gerrard,Antiseptics,2018-06-01,4587244.0,12151.0,125,1761.4680925638008
obs_3b553f832b1c8c18,Mary Gerrard,Antiseptics,2018-07-01,3441324.0,8003.0,126,1258.9917654639755
obs_2deb4f556c2b4161,Mary Gerrard,Antiseptics,2018-08-01,3006175.0,9301.0,106,886.0814554632975
obs_99a75cbb4009c142,Mary Gerrard,Antiseptics,2018-09-01,7032037.0,16621.0,97,2229.8669016450917
obs_9e78d27f6225ce5a,Mary Gerrard,Antiseptics,2018-10-01,7523681.0,16468.0,133,2311.298596149937
obs_4676c55d8a7efb87,Mary Gerrard,Antiseptics,2018-11-01,4540234.0,14747.0,117,720.1334237956883
obs_28a00261025228a0,Mary Gerrard,Antiseptics,2018-12-01,2304354.0,5830.0,89,488.6118943775342
obs_b7354cf6fdcb20cb,Mary Gerrard,Antiseptics,2019-01-01,4091329.0,7185.0,57,906.1606864871782
obs_2a64fbe2d47aa63e,Mary Gerrard,Antiseptics,2019-02-01,5404075.0,10955.0,58,1352.9860826645672
obs_98eb32fd0eeef011,Mary Gerrard,Antiseptics,2019-03-01,2531838.0,6328.0,66,700.6045246479325
obs_6429b60561dd55f7,Mary Gerrard,Antiseptics,2019-04-01,1703099.0,3764.0,51,553.1094862006847
obs_278adef27dea2ab1,Mary Gerrard,Mood Stabilizers,2017-01-01,1514394.0,4083.0,69,8601.42718446602
obs_47f9f55ccb122c3a,Mary Gerrard,Mood Stabilizers,2017-02-01,1676018.0,6223.0,56,1093.1131047696078
obs_2fe2076e769a0e04,Mary Gerrard,Mood Stabilizers,2017-03-01,3400911.0,7027.0,59,2284.9307048136184
obs_f8fe87ad51c60d69,Mary Gerrard,Mood Stabilizers,2017-04-01,2479998.0,5615.0,56,1545.748202393776
obs_0e1b58afca253ca9,Mary Gerrard,Mood Stabilizers,2017-05-01,946484.0,2887.0,60,527.8983606602815
obs_cd6ce9e3328af4f0,Mary Gerrard,Mood Stabilizers,2017-06-01,2942812.0,7020.0,65,1190.0712365121938
obs_dd4c560e45d219cb,Mary Gerrard,Mood Stabilizers,2017-07-01,3781962.0,7710.0,65,1600.7110524838586
obs_0bf451f599dcc51c,Mary Gerrard,Mood Stabilizers,2017-08-01,2949951.0,6876.0,68,979.9217798539403
obs_561550360f8465a1,Mary Gerrard,Mood Stabilizers,2017-09-01,3997637.0,10503.0,62,1394.60399972482
obs_37425032394b7dd2,Mary Gerrard,Mood Stabilizers,2017-10-01,5747981.0,11503.0,57,1594.4672625180738
obs_f85b941c64ff71ed,Mary Gerrard,Mood Stabilizers,2017-11-01,5112015.0,11463.0,69,1301.8922050774308
obs_4cdace3f20c85067,Mary Gerrard,Mood Stabilizers,2017-12-01,649204.0,1844.0,47,342.47260800746886
obs_a9a546a4d53fc50c,Mary Gerrard,Mood Stabilizers,2018-01-01,2497797.0,5871.0,85,605.7861671573677
obs_e68fc7896a5e47df,Mary Gerrard,Mood Stabilizers,2018-02-01,2573469.0,8889.0,105,1000.3586121255097
obs_7c7df77b19c761b1,Mary Gerrard,Mood Stabilizers,2018-03-01,7394711.0,23923.0,128,2687.132614852441
obs_0f8d4e41db9e0aa4,Mary Gerrard,Mood Stabilizers,2018-04-01,2999548.0,7296.0,92,1164.5218595366043
obs_5ad5d19172c357a7,Mary Gerrard,Mood Stabilizers,2018-05-01,1480700.0,4291.0,85,609.4473606191618
obs_907d282003c9c3a0,Mary Gerrard,Mood Stabilizers,2018-06-01,10443858.0,18074.0,82,2940.199316891253
obs_bb8178536d0155f7,Mary Gerrard,Mood Stabilizers,2018-07-01,1775456.0,5932.0,114,681.0008597929725
obs_767b15ff7e3610f9,Mary Gerrard,Mood Stabilizers,2018-08-01,2758205.0,6488.0,103,1635.3388453718612
obs_26caa4d4b13383df,Mary Gerrard,Mood Stabilizers,2018-09-01,3750217.0,20115.0,100,1400.071051028104
obs_32b0ee52e4974c09,Mary Gerrard,Mood Stabilizers,2018-10-01,4116407.0,11511.0,117,1561.1922656607453
